Date,Review_ID,Store_ID,Product_ID,Category,Region,Customer_ID,Rating,Sentiment,Review_Text,Verified_Purchase,Helpful_Votes
03-18-2023,R000753,S001,P0004,Toys,South,C00790,4,Positive,"Works well, decent quality for the price.",Yes,4
03-18-2023,R000983,S004,P0057,Furniture,West,C01692,4,Positive,"Good value, would recommend to others.",Yes,9
03-18-2023,R001693,S001,P0193,Groceries,South,C00511,5,Positive,Fast delivery and great value for money.,Yes,42
03-18-2023,R002043,S002,P0091,Electronics,West,C00480,1,Negative,"Worst purchase, do not recommend.",Yes,2
03-18-2023,R002150,S002,P0027,Toys,North,C01739,1,Negative,"Product arrived damaged, very unhappy.",Yes,14
03-18-2023,R002407,S002,P0009,Groceries,West,C01355,2,Negative,Poor packaging and average product.,Yes,20
03-18-2023,R002872,S005,P0141,Clothing,East,C02082,4,Positive,Pretty happy with this purchase.,No,10
03-18-2023,R003534,S004,P0091,Electronics,East,C01264,4,Positive,"Good value, would recommend to others.",Yes,8
03-19-2023,R000033,S004,P0140,Toys,North,C02817,1,Negative,"Terrible experience, would not buy again.",Yes,14
03-19-2023,R000067,S003,P0006,Groceries,East,C02406,5,Positive,Best purchase I've made this year.,Yes,4
03-19-2023,R000126,S004,P0132,Furniture,South,C02001,2,Negative,"Below expectations, had some issues.",Yes,20
03-19-2023,R000799,S005,P0154,Groceries,West,C01924,5,Positive,"Highly recommend, works perfectly.",No,48
03-19-2023,R001793,S001,P0016,Furniture,East,C01437,5,Positive,"Absolutely love this product, will buy again.",Yes,10
03-19-2023,R002868,S001,P0034,Groceries,South,C02915,5,Positive,"Excellent quality, exceeded my expectations!",Yes,3
03-19-2023,R003014,S005,P0043,Groceries,West,C01180,5,Positive,Best purchase I've made this year.,No,41
03-19-2023,R003981,S002,P0071,Electronics,West,C01189,2,Negative,Disappointed with the product performance.,Yes,12
03-19-2023,R004026,S005,P0035,Clothing,North,C02279,4,Positive,"Works well, decent quality for the price.",Yes,5
03-19-2023,R004640,S003,P0137,Furniture,South,C01996,4,Positive,"Good value, would recommend to others.",Yes,13
03-19-2023,R005202,S003,P0145,Toys,East,C00428,5,Positive,Best purchase I've made this year.,Yes,11
03-19-2023,R005320,S002,P0064,Electronics,East,C00432,3,Neutral,Fair quality for the price paid.,Yes,17
03-19-2023,R005804,S002,P0069,Toys,North,C02971,3,Neutral,"Average product, nothing special.",Yes,6
03-20-2023,R000609,S002,P0098,Toys,West,C01341,2,Negative,"Below expectations, had some issues.",Yes,10
03-20-2023,R001057,S002,P0082,Clothing,West,C01687,5,Positive,Best purchase I've made this year.,Yes,21
03-20-2023,R002643,S004,P0174,Toys,East,C00428,5,Positive,Best purchase I've made this year.,Yes,16
03-20-2023,R002849,S005,P0054,Toys,North,C01672,3,Neutral,Decent but could be better.,Yes,14
03-20-2023,R003867,S005,P0107,Electronics,East,C01093,3,Neutral,"Neutral experience, neither good nor bad.",No,6
03-20-2023,R003919,S004,P0061,Furniture,East,C02439,5,Positive,"Absolutely love this product, will buy again.",No,46
03-21-2023,R000012,S002,P0055,Groceries,West,C02053,5,Positive,Fast delivery and great value for money.,Yes,37
03-21-2023,R000788,S002,P0075,Furniture,South,C01521,5,Positive,"Highly recommend, works perfectly.",Yes,2
03-21-2023,R001307,S004,P0188,Electronics,West,C02809,5,Positive,"Absolutely love this product, will buy again.",Yes,13
03-21-2023,R001822,S002,P0061,Furniture,West,C02853,5,Positive,Fast delivery and great value for money.,Yes,18
03-21-2023,R001958,S002,P0038,Clothing,North,C01622,5,Positive,Fast delivery and great value for money.,Yes,3
03-21-2023,R002134,S002,P0060,Electronics,South,C01523,5,Positive,"Absolutely love this product, will buy again.",No,3
03-21-2023,R002945,S004,P0101,Furniture,North,C01218,5,Positive,"Excellent quality, exceeded my expectations!",Yes,32
03-21-2023,R003254,S002,P0103,Toys,North,C00509,1,Negative,"Waste of money, poor quality.",Yes,36
03-21-2023,R003650,S004,P0112,Electronics,North,C00862,5,Positive,"Excellent quality, exceeded my expectations!",No,12
03-21-2023,R005007,S004,P0167,Furniture,South,C01190,1,Negative,"Waste of money, poor quality.",Yes,42
03-21-2023,R005354,S001,P0040,Toys,West,C00524,5,Positive,Best purchase I've made this year.,Yes,5
03-22-2023,R001539,S002,P0106,Furniture,East,C00705,5,Positive,"Absolutely love this product, will buy again.",Yes,26
03-22-2023,R002297,S002,P0010,Toys,East,C02846,4,Positive,"Solid product, does what it says.",Yes,11
03-22-2023,R002328,S001,P0046,Groceries,North,C00083,4,Positive,Pretty happy with this purchase.,Yes,3
03-22-2023,R002737,S001,P0196,Electronics,West,C00639,2,Negative,"Not very satisfied, quality could improve.",Yes,20
03-22-2023,R003117,S005,P0132,Furniture,South,C01971,4,Positive,"Solid product, does what it says.",Yes,9
03-22-2023,R003953,S005,P0076,Electronics,North,C00792,5,Positive,"Highly recommend, works perfectly.",Yes,41
03-23-2023,R000148,S005,P0198,Groceries,West,C02204,5,Positive,"Excellent quality, exceeded my expectations!",Yes,45
03-23-2023,R000268,S005,P0097,Furniture,East,C01327,5,Positive,Fast delivery and great value for money.,No,38
03-23-2023,R001361,S004,P0190,Toys,North,C01076,5,Positive,"Absolutely love this product, will buy again.",Yes,13
03-23-2023,R003239,S004,P0063,Furniture,West,C02107,3,Neutral,"It's okay, met basic expectations.",Yes,3
03-23-2023,R003653,S005,P0013,Toys,West,C02090,4,Positive,"Works well, decent quality for the price.",Yes,3
03-23-2023,R003985,S005,P0107,Electronics,West,C01520,4,Positive,Pretty happy with this purchase.,Yes,19
03-23-2023,R005174,S003,P0018,Clothing,South,C02462,4,Positive,"Good product overall, minor issues but satisfied.",Yes,19
03-23-2023,R005646,S005,P0022,Toys,East,C01174,2,Negative,"Would not recommend, had problems.",Yes,19
03-23-2023,R005943,S004,P0158,Electronics,South,C00714,4,Positive,"Good value, would recommend to others.",Yes,13
03-24-2023,R000984,S003,P0182,Toys,North,C01832,3,Neutral,"Average product, nothing special.",Yes,16
03-24-2023,R003188,S003,P0130,Electronics,West,C01656,4,Positive,"Works well, decent quality for the price.",Yes,17
03-24-2023,R003751,S005,P0159,Clothing,South,C02770,3,Neutral,Decent but could be better.,Yes,11
03-24-2023,R004842,S002,P0081,Furniture,East,C02564,2,Negative,Poor packaging and average product.,Yes,8
03-24-2023,R004970,S002,P0004,Toys,West,C00469,5,Positive,Fast delivery and great value for money.,Yes,7
03-24-2023,R005048,S002,P0059,Furniture,West,C00085,5,Positive,"Absolutely love this product, will buy again.",Yes,9
03-24-2023,R005704,S005,P0141,Clothing,West,C02441,2,Negative,Disappointed with the product performance.,Yes,15
03-25-2023,R000812,S005,P0084,Clothing,East,C02893,2,Negative,Disappointed with the product performance.,Yes,4
03-25-2023,R000953,S003,P0005,Toys,North,C00646,5,Positive,"Excellent quality, exceeded my expectations!",Yes,43
03-25-2023,R002127,S003,P0009,Groceries,West,C02014,5,Positive,"Absolutely love this product, will buy again.",Yes,2
03-25-2023,R002932,S004,P0102,Toys,South,C00486,4,Positive,"Solid product, does what it says.",Yes,14
03-25-2023,R003216,S003,P0192,Clothing,East,C00539,3,Neutral,"It's okay, met basic expectations.",Yes,2
03-25-2023,R005638,S003,P0145,Toys,East,C02943,4,Positive,Pretty happy with this purchase.,Yes,5
03-26-2023,R000417,S003,P0052,Toys,East,C02502,3,Neutral,Fair quality for the price paid.,Yes,14
03-26-2023,R000986,S004,P0090,Groceries,North,C01386,4,Positive,"Solid product, does what it says.",Yes,4
03-26-2023,R001114,S005,P0046,Groceries,East,C00328,5,Positive,Best purchase I've made this year.,Yes,2
03-26-2023,R002151,S004,P0175,Clothing,East,C00022,5,Positive,"Highly recommend, works perfectly.",Yes,32
03-26-2023,R003452,S005,P0010,Toys,West,C01112,5,Positive,"Highly recommend, works perfectly.",Yes,25
03-26-2023,R003477,S004,P0005,Toys,North,C00445,5,Positive,"Excellent quality, exceeded my expectations!",Yes,44
03-26-2023,R003541,S002,P0171,Furniture,North,C02363,5,Positive,"Excellent quality, exceeded my expectations!",No,11
03-26-2023,R003578,S004,P0114,Groceries,East,C01576,5,Positive,"Absolutely love this product, will buy again.",Yes,10
03-26-2023,R004318,S002,P0151,Toys,West,C02914,2,Negative,"Below expectations, had some issues.",Yes,13
03-26-2023,R005730,S003,P0186,Groceries,East,C01759,4,Positive,"Good value, would recommend to others.",Yes,11
03-27-2023,R000284,S001,P0159,Clothing,East,C00653,5,Positive,"Excellent quality, exceeded my expectations!",No,11
03-27-2023,R001328,S001,P0052,Toys,West,C00501,5,Positive,"Excellent quality, exceeded my expectations!",Yes,5
03-27-2023,R001438,S003,P0109,Electronics,South,C01985,3,Neutral,"Neutral experience, neither good nor bad.",Yes,12
03-27-2023,R003774,S003,P0166,Furniture,South,C02080,3,Neutral,Fair quality for the price paid.,Yes,13
03-27-2023,R004398,S002,P0141,Clothing,East,C02715,4,Positive,Pretty happy with this purchase.,Yes,9
03-27-2023,R004467,S001,P0150,Electronics,East,C02167,5,Positive,"Highly recommend, works perfectly.",Yes,39
03-28-2023,R001556,S002,P0046,Groceries,East,C00139,5,Positive,"Absolutely love this product, will buy again.",Yes,29
03-28-2023,R001641,S004,P0072,Groceries,South,C00799,1,Negative,"Waste of money, poor quality.",Yes,23
03-28-2023,R001934,S001,P0058,Groceries,North,C01944,5,Positive,"Absolutely love this product, will buy again.",Yes,21
03-28-2023,R003617,S003,P0139,Clothing,North,C02188,4,Positive,"Works well, decent quality for the price.",Yes,17
03-28-2023,R003697,S001,P0112,Electronics,North,C01841,1,Negative,"Very disappointed, product did not work.",Yes,50
03-28-2023,R004636,S002,P0138,Clothing,West,C02253,5,Positive,"Excellent quality, exceeded my expectations!",Yes,12
03-28-2023,R004812,S002,P0116,Furniture,West,C01563,5,Positive,"Highly recommend, works perfectly.",Yes,37
03-28-2023,R004991,S001,P0096,Groceries,West,C02504,5,Positive,"Excellent quality, exceeded my expectations!",Yes,38
03-29-2023,R000647,S003,P0021,Furniture,North,C00147,4,Positive,"Good product overall, minor issues but satisfied.",Yes,9
03-29-2023,R001541,S004,P0174,Toys,North,C02024,3,Neutral,"Neutral experience, neither good nor bad.",Yes,1
03-29-2023,R001742,S003,P0146,Furniture,East,C01753,5,Positive,"Excellent quality, exceeded my expectations!",Yes,24
03-29-2023,R002461,S004,P0176,Furniture,South,C00391,5,Positive,"Absolutely love this product, will buy again.",Yes,50
03-29-2023,R003792,S003,P0185,Clothing,East,C02726,5,Positive,"Absolutely love this product, will buy again.",Yes,44
03-29-2023,R005708,S003,P0024,Toys,South,C02540,1,Negative,"Worst purchase, do not recommend.",Yes,47
03-29-2023,R005976,S005,P0174,Toys,West,C00379,4,Positive,"Solid product, does what it says.",Yes,10
03-30-2023,R000018,S003,P0157,Groceries,East,C02082,3,Neutral,"Neutral experience, neither good nor bad.",Yes,15
03-30-2023,R002009,S003,P0023,Groceries,South,C02765,5,Positive,"Excellent quality, exceeded my expectations!",Yes,44
03-30-2023,R002275,S002,P0199,Electronics,South,C01856,2,Negative,Disappointed with the product performance.,Yes,10
03-30-2023,R002606,S004,P0037,Furniture,North,C00997,4,Positive,"Works well, decent quality for the price.",Yes,1
03-30-2023,R002639,S003,P0079,Toys,South,C02950,3,Neutral,Decent but could be better.,Yes,1
03-30-2023,R002680,S005,P0063,Furniture,West,C00743,4,Positive,"Works well, decent quality for the price.",Yes,11
03-30-2023,R002832,S005,P0059,Furniture,South,C01943,2,Negative,"Not very satisfied, quality could improve.",Yes,14
03-30-2023,R002984,S005,P0024,Toys,West,C02358,4,Positive,"Good value, would recommend to others.",Yes,6
03-30-2023,R003022,S003,P0135,Furniture,South,C01817,5,Positive,"Excellent quality, exceeded my expectations!",No,38
03-30-2023,R003133,S001,P0172,Toys,East,C01968,5,Positive,"Highly recommend, works perfectly.",Yes,41
03-30-2023,R003385,S003,P0148,Clothing,East,C02402,4,Positive,"Good product overall, minor issues but satisfied.",Yes,16
03-30-2023,R003752,S005,P0023,Groceries,West,C00671,5,Positive,"Absolutely love this product, will buy again.",Yes,35
03-30-2023,R004424,S001,P0186,Groceries,East,C00349,3,Neutral,"It's okay, met basic expectations.",Yes,12
03-30-2023,R004832,S001,P0088,Toys,North,C00001,4,Positive,"Good value, would recommend to others.",Yes,9
03-30-2023,R005663,S002,P0192,Clothing,East,C02083,3,Neutral,"Average product, nothing special.",Yes,13
03-30-2023,R005670,S002,P0022,Toys,North,C02080,5,Positive,"Absolutely love this product, will buy again.",Yes,15
03-30-2023,R005927,S003,P0186,Groceries,South,C02470,5,Positive,"Excellent quality, exceeded my expectations!",Yes,42
03-31-2023,R000881,S004,P0030,Furniture,East,C00469,5,Positive,Fast delivery and great value for money.,Yes,45
03-31-2023,R002431,S001,P0184,Groceries,North,C02748,4,Positive,"Good value, would recommend to others.",Yes,10
03-31-2023,R003215,S004,P0096,Groceries,North,C01664,5,Positive,"Highly recommend, works perfectly.",Yes,37
03-31-2023,R003521,S003,P0196,Electronics,North,C02479,3,Neutral,"Average product, nothing special.",Yes,4
03-31-2023,R004342,S002,P0148,Clothing,West,C01163,5,Positive,"Absolutely love this product, will buy again.",Yes,18
03-31-2023,R004503,S002,P0133,Groceries,East,C01427,4,Positive,"Good product overall, minor issues but satisfied.",Yes,14
03-31-2023,R004542,S003,P0075,Furniture,West,C01378,4,Positive,"Works well, decent quality for the price.",Yes,14
03-31-2023,R005210,S005,P0139,Clothing,North,C00142,3,Neutral,Fair quality for the price paid.,Yes,14
03-31-2023,R005298,S002,P0196,Electronics,North,C00265,1,Negative,"Product arrived damaged, very unhappy.",Yes,43
04-01-2023,R000921,S005,P0079,Toys,South,C01765,4,Positive,"Works well, decent quality for the price.",Yes,3
04-01-2023,R001120,S003,P0073,Furniture,South,C02210,2,Negative,"Not very satisfied, quality could improve.",Yes,7
04-01-2023,R001290,S004,P0026,Groceries,West,C01240,1,Negative,"Terrible experience, would not buy again.",Yes,4
04-01-2023,R001306,S004,P0189,Groceries,West,C00858,4,Positive,"Good product overall, minor issues but satisfied.",Yes,9
04-01-2023,R001738,S005,P0116,Furniture,West,C00033,4,Positive,"Solid product, does what it says.",Yes,20
04-01-2023,R001994,S005,P0132,Furniture,South,C00283,4,Positive,"Solid product, does what it says.",Yes,14
04-01-2023,R002295,S003,P0161,Groceries,West,C00398,1,Negative,"Terrible experience, would not buy again.",Yes,6
04-01-2023,R003763,S005,P0066,Clothing,East,C02204,4,Positive,Pretty happy with this purchase.,Yes,8
04-01-2023,R003796,S005,P0101,Furniture,South,C02443,4,Positive,"Good value, would recommend to others.",No,16
04-01-2023,R004230,S005,P0190,Toys,North,C00543,4,Positive,Pretty happy with this purchase.,Yes,8
04-01-2023,R004741,S002,P0181,Toys,South,C01730,1,Negative,"Very disappointed, product did not work.",Yes,33
04-01-2023,R004872,S002,P0194,Furniture,North,C02226,5,Positive,"Highly recommend, works perfectly.",Yes,3
04-01-2023,R004875,S003,P0003,Furniture,West,C02153,2,Negative,"Would not recommend, had problems.",Yes,14
04-02-2023,R000638,S005,P0160,Groceries,West,C02359,3,Neutral,Fair quality for the price paid.,Yes,14
04-02-2023,R000831,S001,P0128,Furniture,East,C00231,3,Neutral,"It's okay, met basic expectations.",Yes,2
04-02-2023,R001105,S001,P0044,Clothing,North,C01082,2,Negative,Disappointed with the product performance.,Yes,12
04-02-2023,R002351,S003,P0125,Toys,South,C02288,2,Negative,"Would not recommend, had problems.",No,19
04-02-2023,R002533,S005,P0199,Electronics,North,C02175,5,Positive,"Absolutely love this product, will buy again.",Yes,45
04-02-2023,R002722,S005,P0081,Furniture,South,C00671,3,Neutral,"Neutral experience, neither good nor bad.",Yes,16
04-02-2023,R004901,S002,P0187,Toys,South,C02578,4,Positive,"Works well, decent quality for the price.",Yes,13
04-02-2023,R005410,S002,P0108,Furniture,West,C01890,5,Positive,"Excellent quality, exceeded my expectations!",Yes,20
04-03-2023,R000113,S005,P0113,Clothing,East,C02005,5,Positive,"Highly recommend, works perfectly.",Yes,28
04-03-2023,R000243,S005,P0007,Toys,East,C00917,5,Positive,"Excellent quality, exceeded my expectations!",Yes,10
04-03-2023,R004105,S002,P0118,Clothing,West,C02074,2,Negative,Poor packaging and average product.,Yes,12
04-03-2023,R004167,S004,P0137,Furniture,South,C02258,3,Neutral,"Average product, nothing special.",Yes,13
04-04-2023,R000686,S003,P0017,Toys,North,C01982,5,Positive,"Excellent quality, exceeded my expectations!",Yes,42
04-04-2023,R001250,S002,P0024,Toys,West,C00878,4,Positive,"Good product overall, minor issues but satisfied.",Yes,18
04-04-2023,R001261,S001,P0177,Clothing,North,C00390,3,Neutral,"It's okay, met basic expectations.",Yes,9
04-04-2023,R001581,S005,P0142,Clothing,East,C00366,3,Neutral,Decent but could be better.,Yes,3
04-04-2023,R002591,S005,P0050,Toys,West,C00979,1,Negative,"Very disappointed, product did not work.",Yes,15
04-04-2023,R003463,S004,P0020,Groceries,North,C00496,5,Positive,"Excellent quality, exceeded my expectations!",Yes,40
04-05-2023,R000785,S003,P0055,Groceries,West,C00511,4,Positive,"Good product overall, minor issues but satisfied.",Yes,18
04-05-2023,R002103,S005,P0031,Toys,East,C00750,5,Positive,"Absolutely love this product, will buy again.",Yes,27
04-05-2023,R002227,S003,P0151,Toys,West,C01627,3,Neutral,Decent but could be better.,No,11
04-05-2023,R002269,S004,P0159,Clothing,West,C01634,2,Negative,Poor packaging and average product.,Yes,1
04-05-2023,R003156,S002,P0138,Clothing,South,C02278,5,Positive,"Absolutely love this product, will buy again.",Yes,50
04-05-2023,R003275,S002,P0025,Clothing,North,C01759,1,Negative,"Waste of money, poor quality.",Yes,30
04-05-2023,R003657,S003,P0062,Groceries,North,C01678,5,Positive,"Highly recommend, works perfectly.",Yes,10
04-05-2023,R003824,S001,P0122,Furniture,West,C01096,1,Negative,"Waste of money, poor quality.",Yes,40
04-05-2023,R004186,S001,P0128,Furniture,West,C02140,4,Positive,"Works well, decent quality for the price.",Yes,3
04-05-2023,R004325,S004,P0180,Groceries,North,C01038,4,Positive,"Good value, would recommend to others.",Yes,8
04-06-2023,R000063,S004,P0036,Electronics,East,C01401,5,Positive,"Absolutely love this product, will buy again.",Yes,20
04-06-2023,R000283,S005,P0099,Toys,West,C02387,5,Positive,Best purchase I've made this year.,Yes,2
04-06-2023,R001482,S002,P0150,Electronics,West,C02809,5,Positive,Fast delivery and great value for money.,Yes,5
04-06-2023,R001528,S001,P0040,Toys,West,C01638,5,Positive,"Absolutely love this product, will buy again.",Yes,46
04-06-2023,R002102,S001,P0086,Furniture,East,C02296,5,Positive,Fast delivery and great value for money.,No,10
04-06-2023,R002856,S002,P0024,Toys,South,C01702,4,Positive,"Good product overall, minor issues but satisfied.",Yes,9
04-06-2023,R002915,S005,P0065,Electronics,East,C02400,2,Negative,Disappointed with the product performance.,No,20
04-06-2023,R003808,S004,P0048,Clothing,East,C02757,3,Neutral,"It's okay, met basic expectations.",Yes,6
04-06-2023,R003909,S001,P0179,Electronics,South,C00691,5,Positive,Fast delivery and great value for money.,Yes,14
04-07-2023,R000961,S002,P0080,Groceries,West,C02349,2,Negative,"Would not recommend, had problems.",Yes,18
04-07-2023,R001001,S002,P0027,Toys,South,C01552,4,Positive,"Solid product, does what it says.",Yes,5
04-07-2023,R001452,S005,P0170,Furniture,North,C00114,4,Positive,"Solid product, does what it says.",Yes,11
04-07-2023,R001492,S001,P0057,Furniture,South,C02128,4,Positive,"Works well, decent quality for the price.",Yes,18
04-07-2023,R002795,S002,P0017,Toys,West,C01371,3,Neutral,"Neutral experience, neither good nor bad.",Yes,9
04-07-2023,R003540,S001,P0094,Groceries,East,C00250,2,Negative,Disappointed with the product performance.,No,5
04-07-2023,R003879,S002,P0071,Electronics,East,C00642,4,Positive,"Good value, would recommend to others.",Yes,11
04-07-2023,R004721,S005,P0128,Furniture,East,C01417,5,Positive,"Absolutely love this product, will buy again.",Yes,24
04-07-2023,R004724,S005,P0017,Toys,East,C02100,5,Positive,"Absolutely love this product, will buy again.",Yes,13
04-07-2023,R004926,S002,P0005,Toys,North,C00662,2,Negative,Disappointed with the product performance.,Yes,15
04-08-2023,R000697,S003,P0182,Toys,South,C01477,4,Positive,"Good product overall, minor issues but satisfied.",Yes,6
04-08-2023,R002284,S004,P0128,Furniture,South,C00137,4,Positive,"Good value, would recommend to others.",Yes,12
04-08-2023,R002903,S002,P0085,Furniture,West,C00602,4,Positive,"Good product overall, minor issues but satisfied.",Yes,17
04-08-2023,R003943,S003,P0100,Electronics,South,C02045,5,Positive,Fast delivery and great value for money.,Yes,9
04-08-2023,R004562,S005,P0081,Furniture,West,C00454,5,Positive,Best purchase I've made this year.,Yes,2
04-08-2023,R004929,S001,P0021,Furniture,West,C01934,4,Positive,"Solid product, does what it says.",Yes,5
04-08-2023,R005572,S001,P0020,Groceries,West,C01517,2,Negative,"Not very satisfied, quality could improve.",Yes,2
04-08-2023,R005819,S004,P0041,Groceries,West,C02111,5,Positive,"Excellent quality, exceeded my expectations!",No,25
04-09-2023,R000576,S004,P0060,Electronics,West,C02315,3,Neutral,"Neutral experience, neither good nor bad.",Yes,0
04-09-2023,R000676,S005,P0062,Groceries,West,C00812,4,Positive,"Works well, decent quality for the price.",Yes,2
04-09-2023,R000793,S001,P0005,Toys,North,C00353,3,Neutral,Fair quality for the price paid.,Yes,4
04-09-2023,R001148,S002,P0181,Toys,North,C00464,3,Neutral,Decent but could be better.,Yes,5
04-09-2023,R003307,S004,P0042,Electronics,West,C01344,5,Positive,"Excellent quality, exceeded my expectations!",Yes,34
04-09-2023,R003770,S005,P0153,Furniture,West,C00761,4,Positive,Pretty happy with this purchase.,No,17
04-09-2023,R003818,S004,P0090,Groceries,East,C01618,5,Positive,"Highly recommend, works perfectly.",Yes,7
04-09-2023,R004829,S004,P0150,Electronics,North,C02173,3,Neutral,"Neutral experience, neither good nor bad.",Yes,9
04-09-2023,R004831,S005,P0199,Electronics,South,C00486,5,Positive,"Highly recommend, works perfectly.",Yes,16
04-09-2023,R005187,S005,P0109,Electronics,North,C02318,2,Negative,"Below expectations, had some issues.",Yes,12
04-09-2023,R005290,S004,P0018,Clothing,South,C00468,3,Neutral,Fair quality for the price paid.,Yes,20
04-10-2023,R001976,S004,P0114,Groceries,East,C02750,5,Positive,"Excellent quality, exceeded my expectations!",Yes,45
04-10-2023,R002817,S003,P0081,Furniture,North,C02621,1,Negative,"Very disappointed, product did not work.",No,21
04-10-2023,R005447,S005,P0172,Toys,South,C00557,3,Neutral,Fair quality for the price paid.,Yes,5
04-10-2023,R005614,S004,P0005,Toys,West,C00760,3,Neutral,Decent but could be better.,Yes,6
04-10-2023,R005709,S004,P0062,Groceries,South,C00370,3,Neutral,"Neutral experience, neither good nor bad.",No,0
04-10-2023,R005917,S005,P0009,Groceries,North,C01861,5,Positive,"Absolutely love this product, will buy again.",Yes,27
04-11-2023,R001110,S002,P0009,Groceries,South,C00523,3,Neutral,"Neutral experience, neither good nor bad.",Yes,13
04-11-2023,R001275,S003,P0104,Electronics,North,C00333,4,Positive,"Good value, would recommend to others.",No,12
04-11-2023,R001709,S004,P0036,Electronics,East,C00573,3,Neutral,"Average product, nothing special.",Yes,2
04-11-2023,R001827,S001,P0039,Groceries,East,C00497,4,Positive,"Solid product, does what it says.",Yes,5
04-11-2023,R002377,S005,P0048,Clothing,West,C02863,2,Negative,Poor packaging and average product.,Yes,3
04-11-2023,R003473,S004,P0176,Furniture,South,C01672,2,Negative,"Below expectations, had some issues.",Yes,8
04-11-2023,R004390,S002,P0041,Groceries,North,C01724,4,Positive,"Good value, would recommend to others.",Yes,14
04-11-2023,R004602,S005,P0154,Groceries,West,C01164,5,Positive,"Highly recommend, works perfectly.",Yes,1
04-11-2023,R004639,S005,P0168,Furniture,South,C00032,5,Positive,Fast delivery and great value for money.,Yes,50
04-11-2023,R004745,S003,P0026,Groceries,South,C01231,5,Positive,"Excellent quality, exceeded my expectations!",Yes,12
04-12-2023,R000601,S003,P0121,Clothing,North,C02988,3,Neutral,"It's okay, met basic expectations.",Yes,7
04-12-2023,R001457,S005,P0111,Furniture,South,C01694,4,Positive,"Solid product, does what it says.",No,1
04-12-2023,R001864,S002,P0007,Toys,North,C01557,2,Negative,"Below expectations, had some issues.",Yes,19
04-12-2023,R004022,S004,P0101,Furniture,South,C02930,1,Negative,"Waste of money, poor quality.",Yes,27
04-12-2023,R004899,S005,P0086,Furniture,South,C01816,2,Negative,"Below expectations, had some issues.",Yes,19
04-12-2023,R005028,S005,P0122,Furniture,East,C00209,4,Positive,"Good product overall, minor issues but satisfied.",Yes,7
04-12-2023,R005029,S003,P0191,Toys,West,C00692,1,Negative,"Terrible experience, would not buy again.",Yes,46
04-13-2023,R000168,S005,P0053,Groceries,North,C02137,4,Positive,Pretty happy with this purchase.,Yes,14
04-13-2023,R001248,S004,P0027,Toys,South,C00361,5,Positive,"Highly recommend, works perfectly.",Yes,45
04-13-2023,R002115,S001,P0105,Groceries,East,C02734,4,Positive,"Good value, would recommend to others.",Yes,13
04-13-2023,R002315,S001,P0155,Electronics,East,C02747,4,Positive,Pretty happy with this purchase.,Yes,17
04-13-2023,R002382,S004,P0121,Clothing,North,C02997,4,Positive,Pretty happy with this purchase.,Yes,14
04-13-2023,R002457,S004,P0072,Groceries,West,C00914,5,Positive,"Highly recommend, works perfectly.",Yes,46
04-13-2023,R002620,S005,P0136,Electronics,South,C01790,5,Positive,"Highly recommend, works perfectly.",No,18
04-13-2023,R002936,S004,P0167,Furniture,South,C02932,3,Neutral,"It's okay, met basic expectations.",Yes,5
04-13-2023,R003060,S001,P0115,Toys,East,C00952,3,Neutral,"Average product, nothing special.",Yes,20
04-13-2023,R003088,S003,P0037,Furniture,North,C01082,4,Positive,"Good value, would recommend to others.",Yes,2
04-13-2023,R004612,S005,P0101,Furniture,West,C02065,2,Negative,"Would not recommend, had problems.",Yes,14
04-14-2023,R000449,S005,P0061,Furniture,North,C01606,4,Positive,"Good product overall, minor issues but satisfied.",Yes,12
04-14-2023,R000965,S002,P0115,Toys,South,C00243,1,Negative,"Product arrived damaged, very unhappy.",No,13
04-14-2023,R001217,S003,P0005,Toys,South,C02758,3,Neutral,"Average product, nothing special.",Yes,10
04-14-2023,R002882,S005,P0152,Clothing,East,C02578,5,Positive,Fast delivery and great value for money.,Yes,20
04-14-2023,R003273,S003,P0187,Toys,East,C02519,4,Positive,Pretty happy with this purchase.,Yes,19
04-14-2023,R003311,S004,P0022,Toys,West,C01935,4,Positive,"Good product overall, minor issues but satisfied.",Yes,11
04-14-2023,R003368,S004,P0188,Electronics,West,C02606,2,Negative,"Would not recommend, had problems.",Yes,13
04-14-2023,R003687,S001,P0028,Groceries,East,C01168,5,Positive,Fast delivery and great value for money.,Yes,17
04-14-2023,R004329,S002,P0148,Clothing,East,C02674,4,Positive,"Solid product, does what it says.",Yes,6
04-14-2023,R005764,S001,P0193,Groceries,East,C01930,4,Positive,"Solid product, does what it says.",Yes,4
04-15-2023,R000987,S001,P0161,Groceries,West,C00616,1,Negative,"Terrible experience, would not buy again.",Yes,20
04-15-2023,R001654,S002,P0132,Furniture,East,C02588,2,Negative,"Would not recommend, had problems.",Yes,13
04-15-2023,R001762,S004,P0153,Furniture,South,C00369,4,Positive,"Solid product, does what it says.",Yes,0
04-15-2023,R002196,S003,P0012,Clothing,North,C00649,4,Positive,Pretty happy with this purchase.,Yes,6
04-15-2023,R003094,S002,P0061,Furniture,South,C02475,3,Neutral,"Neutral experience, neither good nor bad.",Yes,19
04-15-2023,R004518,S005,P0051,Groceries,North,C00648,3,Neutral,"Neutral experience, neither good nor bad.",Yes,13
04-15-2023,R005520,S001,P0160,Groceries,North,C01776,5,Positive,"Highly recommend, works perfectly.",Yes,4
